Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01012021,867535673,0001748
Trade Date <01-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,126229,87881,69.62
20,2,21STCENMGM,EQ,978,976,99.80
20,3,3IINFOTECH,EQ,666689,666689,100.00
20,4,3MINDIA,EQ,1663,871,52.38
20,5,3PLAND,EQ,18637,15734,84.42
20,6,5PAISA,EQ,10239,5922,57.84
20,7,68GS2060,GS,600,600,100.00
20,8,719GS2060,GS,1,1,100.00
20,9,757GS2033,GS,25,25,100.00
20,10,762GS2039,GS,170,170,100.00
20,11,772GS2055,GS,27,27,100.00
20,12,813GS2045,GS,100,100,100.00
20,13,817GS2044,GS,800,700,87.50
20,14,A2ZINFRA,EQ,1764688,1107511,62.76
20,15,AAATECH,SM,3000,3000,100.00
20,16,AAKASH,EQ,45460,17189,37.81
20,17,AARON,EQ,10752,8157,75.86
20,18,AARTIDRUGS,EQ,1450044,366777,25.29
20,19,AARTIIND,EQ,406198,125007,30.77
20,20,AARTISURF,EQ,17725,8032,45.31
20,21,AARVI,EQ,106231,55013,51.79
20,22,AAVAS,EQ,18196,6762,37.16
20,23,ABB,EQ,95451,53210,55.75
20,24,ABBOTINDIA,EQ,22888,18123,79.18
20,25,ABCAPITAL,EQ,4001702,1271306,31.77
20,26,ABFRL,EQ,1109915,347671,31.32
20,27,ABFRLPP,E1,53498,39645,74.11
20,28,ABINFRA,SM,28000,28000,100.00
20,29,ABSLBANETF,EQ,119,91,76.47
20,30,ABSLNN50ET,EQ,34,23,67.65
20,31,ABSLRIF6RG,MF,12700,12700,100.00
20,32,ACC,EQ,647892,96651,14.92
20,33,ACCELYA,EQ,4158,2206,53.05
20,34,ACCURACY,EQ,5092,2914,57.23
20,35,ACE,EQ,907253,376679,41.52
20,36,ADANIENT,EQ,5035248,601796,11.95
20,37,ADANIGAS,EQ,785857,392408,49.93
20,38,ADANIGREEN,EQ,297560,141749,47.64
20,39,ADANIPORTS,EQ,7815730,834159,10.67
20,40,ADANIPOWER,EQ,4126797,2282751,55.32
20,41,ADANITRANS,EQ,244567,92608,37.87
20,42,ADFFOODS,EQ,132304,46906,35.45
20,43,ADORWELD,EQ,11561,4624,40.00
20,44,ADSL,EQ,347443,224166,64.52
20,45,ADVENZYMES,EQ,239573,93736,39.13
20,46,AEGISCHEM,EQ,218424,112746,51.62
20,47,AFFLE,EQ,47206,20160,42.71
20,48,AGARIND,EQ,8428,5097,60.48
20,49,AGROPHOS,EQ,134092,87949,65.59
20,50,AHLADA,SM,25000,16000,64.00
20,51,AHLEAST,EQ,1244,858,68.97
20,52,AHLUCONT,EQ,14049,10122,72.05
20,53,AHLWEST,EQ,11115,6157,55.39
20,54,AIAENG,EQ,97568,73389,75.22
20,55,AIRAN,EQ,56723,34320,60.50
20,56,AISL,SM,6000,4800,80.00
20,57,AJANTPHARM,EQ,103102,46151,44.76
20,58,AJMERA,EQ,73782,32063,43.46
20,59,AKASH,EQ,43973,19536,44.43
20,60,AKG,SM,25600,25600,100.00
20,61,AKSHARCHEM,EQ,139745,58427,41.81
20,62,AKSHOPTFBR,EQ,287348,186321,64.84
20,63,AKZOINDIA,EQ,12707,5148,40.51
20,64,ALANKIT,EQ,292175,179289,61.36
20,65,ALBERTDAVD,EQ,22560,12556,55.66
20,66,ALEMBICLTD,EQ,665273,274806,41.31
20,67,ALICON,EQ,21712,7033,32.39
20,68,ALKALI,EQ,8744,6410,73.31
20,69,ALKEM,EQ,41134,19731,47.97
20,70,ALKYLAMINE,EQ,13373,5222,39.05
20,71,ALLCARGO,EQ,244117,159178,65.21
20,72,ALLSEC,EQ,23232,12580,54.15
20,73,ALMONDZ,EQ,19044,14733,77.36
20,74,ALOKINDS,EQ,21049768,8141613,38.68
20,75,AMARAJABAT,EQ,336367,72576,21.58
20,76,AMBER,EQ,98235,31685,32.25
20,77,AMBIKCO,EQ,14501,12052,83.11
20,78,AMBUJACEM,EQ,4011077,1311870,32.71
20,79,AMDIND,EQ,83063,50873,61.25
20,80,AMJLAND,EQ,24960,11981,48.00
20,81,AMRUTANJAN,EQ,32562,17063,52.40
20,82,ANANTRAJ,EQ,336364,247839,73.68
20,83,ANDHRACEMT,EQ,431003,330046,76.58
20,84,ANDHRAPAP,EQ,109598,69021,62.98
20,85,ANDHRSUGAR,EQ,54502,27936,51.26
20,86,ANGELBRKG,EQ,125610,64062,51.00
20,87,ANKITMETAL,EQ,40294,40294,100.00
20,88,ANSALHSG,EQ,29045,29045,100.00
20,89,ANUP,EQ,11091,7613,68.64
20,90,APARINDS,EQ,21542,14951,69.40
20,91,APCL,EQ,34671,25843,74.54
20,92,APCOTEXIND,EQ,40214,21183,52.68
20,93,APEX,EQ,42089,19954,47.41
20,94,APLAPOLLO,EQ,514913,308486,59.91
20,95,APLLTD,EQ,64268,26164,40.71
20,96,APOLLO,EQ,46706,23324,49.94
20,97,APOLLOHOSP,EQ,423934,57798,13.63
20,98,APOLLOPIPE,EQ,58658,30034,51.20
20,99,APOLLOTYRE,EQ,7089146,996042,14.05
20,100,APOLSINHOT,EQ,1468,1162,79.16
20,101,APTECHT,EQ,299972,92951,30.99
20,102,ARCHIDPLY,EQ,1532594,520435,33.96
20,103,ARCHIES,EQ,34716,30503,87.86
20,104,ARENTERP,EQ,2443,1866,76.38
20,105,ARIES,EQ,58172,25576,43.97
20,106,ARIHANT,EQ,2390,1070,44.77
20,107,ARIHANTSUP,EQ,471061,449603,95.44
20,108,ARMANFIN,EQ,8823,5597,63.44
20,109,AROGRANITE,EQ,34831,27372,78.59
20,110,ARROWGREEN,EQ,10167,7741,76.14
20,111,ARSHIYA,EQ,26154,26154,100.00
20,112,ARSSINFRA,EQ,9995,9995,100.00
20,113,ARVIND,EQ,2029153,747595,36.84
20,114,ARVINDFASN,EQ,228566,69471,30.39
20,115,ARVSMART,EQ,49449,25349,51.26
20,116,ASAHIINDIA,EQ,42785,21433,50.09
20,117,ASAHISONG,EQ,13457,7908,58.76
20,118,ASAL,EQ,3928,3146,80.09
20,119,ASALCBR,EQ,93027,55151,59.28
20,120,ASHAPURMIN,EQ,90796,88787,97.79
20,121,ASHIANA,EQ,203559,108513,53.31
20,122,ASHOKA,EQ,1283612,561319,43.73
20,123,ASHOKLEY,EQ,27149384,7137508,26.29
20,124,ASIANHOTNR,EQ,11831,8591,72.61
20,125,ASIANPAINT,EQ,1246698,95779,7.68
20,126,ASIANTILES,EQ,133759,26234,19.61
20,127,ASPINWALL,EQ,2509,1754,69.91
20,128,ASTEC,EQ,42994,20796,48.37
20,129,ASTERDM,EQ,72658,39521,54.39
20,130,ASTRAL,EQ,198839,42289,21.27
20,131,ASTRAMICRO,EQ,210297,104061,49.48
20,132,ASTRAZEN,EQ,133878,53391,39.88
20,133,ASTRON,EQ,123197,52136,42.32
20,134,ATFL,EQ,61688,32119,52.07
20,135,ATLANTA,EQ,30655,26437,86.24
20,136,ATUL,EQ,12067,6037,50.03
20,137,ATULAUTO,EQ,126281,47403,37.54
20,138,AUBANK,EQ,756071,380475,50.32
20,139,AURDIS,SM,2000,2000,100.00
20,140,AURIONPRO,EQ,28825,18096,62.78
20,141,AUROPHARMA,EQ,2510737,343605,13.69
20,142,AUSOMENT,EQ,7726,6282,81.31
20,143,AUTOAXLES,EQ,44392,32622,73.49
20,144,AUTOIND,EQ,24257,16721,68.93
20,145,AUTOLITIND,EQ,11775,7818,66.39
20,146,AVADHSUGAR,EQ,51079,21933,42.94
20,147,AVANTIFEED,EQ,275863,140185,50.82
20,148,AVTNPL,EQ,307054,131847,42.94
20,149,AWHCL,EQ,23063817,5032976,21.82
20,150,AXISBANK,EQ,6047062,1473702,24.37
20,151,AXISBNKETF,EQ,3006,2998,99.73
20,152,AXISCADES,EQ,106166,72109,67.92
