Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25022021,1323925311,0001837
Trade Date <25-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,157743,85306,54.08
20,2,21STCENMGM,EQ,2666,2627,98.54
20,3,3IINFOTECH,EQ,31811335,15991141,50.27
20,4,3MINDIA,EQ,8776,4468,50.91
20,5,3PLAND,EQ,17192,5543,32.24
20,6,5PAISA,EQ,51068,20839,40.81
20,7,63MOONS,EQ,37982,28478,74.98
20,8,716GS2050,GS,21,21,100.00
20,9,772GS2055,GS,123700,123700,100.00
20,10,A2ZINFRA,EQ,198587,171666,86.44
20,11,AARON,EQ,1824,1219,66.83
20,12,AARTIDRUGS,EQ,202903,106570,52.52
20,13,AARTIIND,EQ,197379,96851,49.07
20,14,AARTISURF,EQ,9188,6406,69.72
20,15,AARVEEDEN,EQ,6293,4290,68.17
20,16,AARVI,EQ,27047,22590,83.52
20,17,AAVAS,EQ,137948,86153,62.45
20,18,ABAN,EQ,53423,53423,100.00
20,19,ABB,EQ,184689,49626,26.87
20,20,ABBOTINDIA,EQ,24900,11993,48.16
20,21,ABCAPITAL,EQ,13709277,3544072,25.85
20,22,ABFRL,EQ,5618914,2429973,43.25
20,23,ABFRLPP1,E1,58704,43083,73.39
20,24,ABINFRA,SM,60000,60000,100.00
20,25,ABMINTLTD,EQ,580,580,100.00
20,26,ABSLBANETF,EQ,897,413,46.04
20,27,ABSLFTSLRG,MF,1000,1000,100.00
20,28,ABSLNN50ET,EQ,107,72,67.29
20,29,ABSLRIF6RG,MF,60002,60002,100.00
20,30,ACC,EQ,1114144,321160,28.83
20,31,ACCELYA,EQ,5012,2690,53.67
20,32,ACCURACY,EQ,55497,34658,62.45
20,33,ACE,EQ,150823,83136,55.12
20,34,ACRYSIL,EQ,71371,52484,73.54
20,35,ADANIENT,EQ,12118095,1189916,9.82
20,36,ADANIGREEN,EQ,678592,439065,64.70
20,37,ADANIPORTS,EQ,18596690,2949431,15.86
20,38,ADANIPOWER,EQ,9600214,3822013,39.81
20,39,ADANITRANS,EQ,505499,228827,45.27
20,40,ADFFOODS,EQ,35076,15090,43.02
20,41,ADHUNIKIND,EQ,18794,12639,67.25
20,42,ADORWELD,EQ,62543,40501,64.76
20,43,ADROITINFO,EQ,15841,13566,85.64
20,44,ADSL,EQ,165001,112708,68.31
20,45,ADVANIHOTR,EQ,10926,9538,87.30
20,46,ADVENZYMES,EQ,238524,113879,47.74
20,47,AEGISCHEM,EQ,531292,199861,37.62
20,48,AFFLE,EQ,90652,62313,68.74
20,49,AGCNET,EQ,19055,14977,78.60
20,50,AGRITECH,EQ,7726,6151,79.61
20,51,AGROPHOS,EQ,33915,25114,74.05
20,52,AHLADA,EQ,8597,7998,93.03
20,53,AHLEAST,EQ,7043,5429,77.08
20,54,AHLUCONT,EQ,17367,10081,58.05
