Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11052021,1665887872,0001925
Trade Date <11-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,410,410,100.00
20,2,20MICRONS,EQ,1142577,516459,45.20
20,3,21STCENMGM,EQ,415,415,100.00
20,4,3IINFOTECH,EQ,29204492,13382652,45.82
20,5,3MINDIA,EQ,7518,3472,46.18
20,6,3PLAND,EQ,144236,80428,55.76
20,7,5PAISA,EQ,26055,13086,50.22
20,8,667GS2050,GS,18,9,50.00
20,9,716GS2050,GS,101,101,100.00
20,10,763GS2059,GS,159,159,100.00
20,11,772GS2049,GS,153,153,100.00
20,12,A2ZINFRA,EQ,6179933,3271120,52.93
20,13,AAATECH,SM,6000,6000,100.00
20,14,AAKASH,EQ,55219,13974,25.31
20,15,AARON,EQ,3237,1072,33.12
20,16,AARTIDRUGS,EQ,1141842,231828,20.30
20,17,AARTIIND,EQ,488357,109057,22.33
20,18,AARTISURF,EQ,11004,5851,53.17
20,19,AARVI,EQ,9075,7303,80.47
20,20,AAVAS,EQ,121035,96425,79.67
20,21,ABAN,EQ,368713,199117,54.00
20,22,ABB,EQ,66321,30208,45.55
20,23,ABBOTINDIA,EQ,14867,8735,58.75
20,24,ABCAPITAL,EQ,5075099,2119943,41.77
20,25,ABFRL,EQ,1473014,466677,31.68
20,26,ABFRLPP1,E1,7527,6409,85.15
20,27,ABMINTLTD,EQ,3418,2818,82.45
20,28,ABSLBANETF,EQ,64,43,67.19
20,29,ABSLNN50ET,EQ,258,243,94.19
20,30,ACC,EQ,692022,161869,23.39
20,31,ACCELYA,EQ,2426,1588,65.46
20,32,ACCURACY,EQ,10155,4836,47.62
20,33,ACE,EQ,321148,197790,61.59
20,34,ACRYSIL,EQ,83519,54738,65.54
20,35,ADANIENT,EQ,4744734,1143541,24.10
20,36,ADANIGREEN,EQ,344008,199744,58.06
20,37,ADANIPORTS,EQ,12978165,2171105,16.73
20,38,ADANIPOWER,EQ,13877015,6856163,49.41
20,39,ADANITRANS,EQ,1018401,498343,48.93
20,40,ADFFOODS,EQ,15679,8579,54.72
20,41,ADHUNIKIND,EQ,868619,338070,38.92
20,42,ADORWELD,EQ,26163,12288,46.97
20,43,ADROITINFO,EQ,9270,9260,99.89
20,44,ADSL,EQ,918045,468678,51.05
20,45,ADVANIHOTR,EQ,35808,17340,48.42
20,46,ADVENZYMES,EQ,250798,99536,39.69
20,47,AEGISCHEM,EQ,812388,466491,57.42
20,48,AFFLE,EQ,64130,41002,63.94
20,49,AGARIND,EQ,73951,45182,61.10
20,50,AGCNET,EQ,14270,9875,69.20
20,51,AGRITECH,EQ,23313,12655,54.28
20,52,AGROPHOS,EQ,111937,73053,65.26
20,53,AHLADA,EQ,2392,2109,88.17
20,54,AHLEAST,EQ,4809,3697,76.88
20,55,AHLUCONT,EQ,13226,9607,72.64
20,56,AHLWEST,EQ,3963,2437,61.49
20,57,AIAENG,EQ,43743,31816,72.73
20,58,AIRAN,EQ,35159,28704,81.64
20,59,AISL,SM,32400,8400,25.93
20,60,AJANTPHARM,EQ,228517,121084,52.99
20,61,AJMERA,EQ,76194,36995,48.55
20,62,AJOONI,EQ,165476,133164,80.47
20,63,AKASH,EQ,89018,54793,61.55
20,64,AKG,EQ,5568,4972,89.30
20,65,AKSHARCHEM,EQ,136315,75310,55.25
20,66,AKSHOPTFBR,EQ,359734,253788,70.55
