Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10062021,1340301209,0001854
Trade Date <10-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,331271,175360,52.94
20,2,21STCENMGM,EQ,773,773,100.00
20,3,3MINDIA,EQ,2925,1433,48.99
20,4,3PLAND,EQ,14411,10734,74.48
20,5,5PAISA,EQ,60198,27431,45.57
20,6,664GS2035,GS,1000,1000,100.00
20,7,667GS2050,GS,1005,1005,100.00
20,8,716GS2050,GS,371,371,100.00
20,9,719GS2060,GS,1,1,100.00
20,10,763GS2059,GS,8,8,100.00
20,11,AAATECH,SM,6000,6000,100.00
20,12,AAKASH,EQ,51454,12845,24.96
20,13,AARTIDRUGS,EQ,284287,119721,42.11
20,14,AARTIIND,EQ,749809,219184,29.23
20,15,AARTISURF,EQ,33450,18664,55.80
20,16,AARVI,EQ,36394,26795,73.62
20,17,AAVAS,EQ,67270,37904,56.35
20,18,ABAN,EQ,487177,273941,56.23
20,19,ABB,EQ,87950,39037,44.39
20,20,ABBOTINDIA,EQ,14674,9639,65.69
20,21,ABCAPITAL,EQ,2801466,1041257,37.17
20,22,ABFRL,EQ,2417643,707810,29.28
20,23,ABFRLPP1,E1,6323,4932,78.00
20,24,ABINFRA,SM,36000,36000,100.00
20,25,ABMINTLTD,EQ,6728,3873,57.57
20,26,ABSLBANETF,EQ,19287,19220,99.65
20,27,ABSLNN50ET,EQ,262,171,65.27
20,28,ABSLRIF6RG,MF,5182,5182,100.00
20,29,ACC,EQ,364626,71356,19.57
20,30,ACCELYA,EQ,928102,215628,23.23
20,31,ACCORD,SM,4000,4000,100.00
20,32,ACCURACY,EQ,57223,25300,44.21
20,33,ACE,EQ,875367,253816,29.00
20,34,ACRYSIL,EQ,95092,55440,58.30
20,35,ADANIENT,EQ,5362307,1047267,19.53
20,36,ADANIPORTS,EQ,11744190,2911532,24.79
20,37,ADANIPOWER,EQ,57693663,18785106,32.56
20,38,ADFFOODS,EQ,21152,10728,50.72
20,39,ADORWELD,EQ,70234,36526,52.01
20,40,ADROITINFO,EQ,26669,22604,84.76
20,41,ADSL,EQ,212264,115820,54.56
20,42,ADVANIHOTR,EQ,21401,13694,63.99
20,43,ADVENZYMES,EQ,168048,75844,45.13
20,44,AEGISCHEM,EQ,1177921,437702,37.16
20,45,AGARIND,EQ,38355,19663,51.27
