Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07092021,935386456,0001796
Trade Date <07-SEP-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,42533,29067,68.34
20,2,21STCENMGM,EQ,32346,29407,90.91
20,3,3MINDIA,EQ,1896,1167,61.55
20,4,5PAISA,EQ,11978,6207,51.82
20,5,63MOONS,EQ,34217,24312,71.05
20,6,667GS2050,GS,226,226,100.00
20,7,676GS2061,GS,6657,6657,100.00
20,8,759GS2026,GS,5400,5400,100.00
20,9,772GS2049,GS,744,744,100.00
20,10,817GS2044,GS,60,60,100.00
20,11,A2ZINFRA,EQ,203162,166154,81.78
20,12,AAKASH,EQ,67308,29219,43.41
20,13,AAREYDRUGS,EQ,26658,21240,79.68
20,14,AARON,EQ,2776,2186,78.75
20,15,AARTIDRUGS,EQ,105315,48549,46.10
20,16,AARTIIND,EQ,597255,333680,55.87
20,17,AARTISURF,EQ,9210,5326,57.83
20,18,AARVEEDEN,EQ,16107,13190,81.89
20,19,AARVI,EQ,9672,6691,69.18
20,20,AAVAS,EQ,56713,28206,49.73
20,21,ABAN,EQ,110643,71840,64.93
20,22,ABB,EQ,238450,147428,61.83
20,23,ABBOTINDIA,EQ,6915,2749,39.75
20,24,ABCAPITAL,EQ,7050849,2104651,29.85
20,25,ABFRL,EQ,1589773,610805,38.42
20,26,ABSLBANETF,EQ,382,172,45.03
20,27,ABSLNN50ET,EQ,106,105,99.06
20,28,ACC,EQ,322194,94022,29.18
20,29,ACCELYA,EQ,24634,12620,51.23
20,30,ACCURACY,EQ,419350,91684,21.86
20,31,ACE,EQ,427742,162176,37.91
20,32,ACRYSIL,EQ,42300,28279,66.85
20,33,ADANIENT,EQ,1651169,345317,20.91
20,34,ADANIPORTS,EQ,3515903,628281,17.87
20,35,ADFFOODS,EQ,21043,15669,74.46
20,36,ADORWELD,EQ,9794,7748,79.11
20,37,ADSL,EQ,197447,106559,53.97
20,38,ADVANIHOTR,EQ,16239,10359,63.79
20,39,ADVENZYMES,EQ,117960,59915,50.79
20,40,AEGISCHEM,EQ,449121,288495,64.24
20,41,AGARIND,EQ,12297,9286,75.51
20,42,AGRITECH,EQ,17764,15874,89.36
20,43,AGROPHOS,EQ,49343,38472,77.97
20,44,AHLADA,EQ,16488,11829,71.74
20,45,AHLEAST,EQ,3690,1805,48.92
20,46,AHLUCONT,EQ,22927,11133,48.56
20,47,AHLWEST,EQ,5801,5452,93.98
20,48,AIAENG,EQ,97464,85071,87.28
20,49,AILIMITED,SM,9000,9000,100.00
20,50,AIROLAM,SM,6000,6000,100.00
20,51,AJANTPHARM,EQ,73248,40600,55.43
20,52,AJOONI,EQ,20685,10728,51.86
20,53,AKASH,EQ,27712,16160,58.31
20,54,AKG,EQ,6769,5368,79.30
20,55,AKSHARCHEM,EQ,28732,9431,32.82
20,56,AKZOINDIA,EQ,14401,9744,67.66
20,57,ALANKIT,EQ,193648,138988,71.77
20,58,ALBERTDAVD,EQ,12762,7029,55.08
20,59,ALEMBICLTD,EQ,352126,135913,38.60
20,60,ALICON,EQ,27193,14586,53.64
20,61,ALKALI,EQ,19335,11161,57.72
20,62,ALKEM,EQ,76332,30946,40.54
20,63,ALKYLAMINE,EQ,111929,70676,63.14
20,64,ALLCARGO,EQ,649899,236794,36.44
20,65,ALLSEC,EQ,5805,3352,57.74
20,66,ALMONDZ,EQ,9045,7636,84.42
20,67,ALOKINDS,EQ,12843083,4589608,35.74
20,68,ALPA,EQ,28055,18132,64.63
20,69,ALPHAGEO,EQ,518402,171508,33.08
20,70,AMARAJABAT,EQ,525753,226683,43.12
20,71,AMBER,EQ,43844,19971,45.55
20,72,AMBICAAGAR,EQ,14525,11468,78.95
20,73,AMBIKCO,EQ,58689,22523,38.38
20,74,AMBUJACEM,EQ,2060092,838519,40.70
20,75,AMDIND,EQ,13061,11087,84.89
20,76,AMJLAND,EQ,49246,30805,62.55
20,77,AMRUTANJAN,EQ,75194,15524,20.65
20,78,ANDHRAPAP,EQ,11879,8784,73.95
20,79,ANDHRSUGAR,EQ,25134,11355,45.18
20,80,ANDREWYU,EQ,92270,51162,55.45
20,81,ANGELBRKG,EQ,145903,85278,58.45
20,82,ANIKINDS,EQ,4855,4075,83.93
20,83,ANMOL,EQ,10254,6428,62.69
20,84,ANSALAPI,EQ,546514,460932,84.34
20,85,ANSALHSG,EQ,95761,51617,53.90
20,86,ANUP,EQ,14985,6893,46.00
20,87,ANURAS,EQ,57061,30940,54.22
20,88,APARINDS,EQ,47051,14953,31.78
20,89,APCL,EQ,40167,24600,61.24
20,90,APCOTEXIND,EQ,68012,29653,43.60
20,91,APEX,EQ,58385,20330,34.82
20,92,APLAPOLLO,EQ,368386,220175,59.77
20,93,APLLTD,EQ,195661,81034,41.42
20,94,APOLLO,EQ,78277,43420,55.47
20,95,APOLLOHOSP,EQ,479021,199379,41.62
20,96,APOLLOPIPE,EQ,28150,19194,68.18
20,97,APOLLOTYRE,EQ,1529838,328330,21.46
20,98,APOLSINHOT,EQ,1723,1011,58.68
