Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15012021,1296145507,0001754
Trade Date <15-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,133502,97190,72.80
20,2,21STCENMGM,EQ,10299,7725,75.01
20,3,3IINFOTECH,EQ,133514712,45731353,34.25
20,4,3MINDIA,EQ,8978,5516,61.44
20,5,3PLAND,EQ,1666,1073,64.41
20,6,5PAISA,EQ,120281,57157,47.52
20,7,601GS2028,GS,1,1,100.00
20,8,A2ZINFRA,EQ,885520,734102,82.90
20,9,AAATECH,SM,3000,3000,100.00
20,10,AAKASH,EQ,40486,13097,32.35
20,11,AARON,EQ,755,435,57.62
20,12,AARTIDRUGS,EQ,221698,89653,40.44
20,13,AARTIIND,EQ,167836,94549,56.33
20,14,AARTISURF,EQ,7728,5168,66.87
20,15,AARVI,EQ,6315,5119,81.06
20,16,AAVAS,EQ,52781,36129,68.45
20,17,ABB,EQ,94356,28696,30.41
20,18,ABBOTINDIA,EQ,17186,10634,61.88
20,19,ABCAPITAL,EQ,7789711,2175231,27.92
20,20,ABFRL,EQ,1973983,1190420,60.31
20,21,ABINFRA,SM,16000,16000,100.00
20,22,ABSLBANETF,EQ,29,20,68.97
20,23,ABSLNN50ET,EQ,5,5,100.00
20,24,ABSLRIF6RG,MF,5,5,100.00
20,25,ACC,EQ,1238841,299493,24.18
20,26,ACCELYA,EQ,9603,3978,41.42
20,27,ACCURACY,EQ,29489,27524,93.34
20,28,ACE,EQ,269315,150396,55.84
20,29,ACRYSIL,EQ,37530,25004,66.62
20,30,ADANIENT,EQ,3376852,530463,15.71
20,31,ADANIGREEN,EQ,2143296,1038183,48.44
20,32,ADANIPORTS,EQ,5427713,968451,17.84
20,33,ADANIPOWER,EQ,5449209,2806282,51.50
20,34,ADANITRANS,EQ,265713,107221,40.35
20,35,ADFFOODS,EQ,35129,18347,52.23
20,36,ADORWELD,EQ,49560,41270,83.27
20,37,ADSL,EQ,163593,94581,57.81
20,38,ADVENZYMES,EQ,194211,96189,49.53
20,39,AEGISCHEM,EQ,307865,190023,61.72
20,40,AFFLE,EQ,58172,38906,66.88
20,41,AGARIND,EQ,55845,35452,63.48
20,42,AGROPHOS,EQ,110399,87899,79.62
20,43,AHLADA,SM,3000,2000,66.67
20,44,AHLEAST,EQ,2191,2098,95.76
20,45,AHLUCONT,EQ,408025,170540,41.80
20,46,AHLWEST,EQ,3154,1366,43.31
20,47,AIAENG,EQ,31862,18641,58.51
20,48,AIRAN,EQ,114120,69260,60.69
20,49,AIROLAM,SM,12000,9000,75.00
20,50,AISL,SM,4800,3600,75.00
20,51,AJANTPHARM,EQ,67494,28106,41.64
20,52,AJMERA,EQ,100269,56462,56.31
20,53,AJOONI,SM,32000,32000,100.00
20,54,AKASH,EQ,42593,41258,96.87
20,55,AKG,SM,25600,6400,25.00
20,56,AKSHARCHEM,EQ,34321,18464,53.80
20,57,AKSHOPTFBR,EQ,355875,236432,66.44
20,58,AKZOINDIA,EQ,61930,55641,89.84
20,59,ALANKIT,EQ,83270,62011,74.47
20,60,ALBERTDAVD,EQ,11539,8004,69.36
20,61,ALEMBICLTD,EQ,346818,146784,42.32
20,62,ALICON,EQ,20783,12713,61.17
20,63,ALKALI,EQ,98023,39526,40.32
20,64,ALKEM,EQ,119941,92941,77.49
20,65,ALKYLAMINE,EQ,36574,11874,32.47
20,66,ALLCARGO,EQ,151675,92213,60.80
20,67,ALLSEC,EQ,13850,6343,45.80
20,68,ALMONDZ,EQ,11873,8111,68.31
20,69,ALOKINDS,EQ,12779089,5261525,41.17
20,70,AMARAJABAT,EQ,1022254,218719,21.40
20,71,AMBER,EQ,219929,91450,41.58
20,72,AMBIKCO,EQ,24923,13627,54.68
20,73,AMBUJACEM,EQ,5926799,2809718,47.41
20,74,AMDIND,EQ,21371,15188,71.07
20,75,AMJLAND,EQ,22654,15641,69.04
20,76,AMRUTANJAN,EQ,111066,38867,34.99
20,77,ANANTRAJ,EQ,1805988,955373,52.90
20,78,ANDHRACEMT,EQ,216363,149988,69.32
20,79,ANDHRAPAP,EQ,71026,45318,63.80
20,80,ANDHRSUGAR,EQ,68988,45139,65.43
20,81,ANGELBRKG,EQ,95157,41384,43.49
20,82,ANSALHSG,EQ,149585,111250,74.37
20,83,ANUP,EQ,12672,10262,80.98
20,84,APARINDS,EQ,83964,34810,41.46
20,85,APCL,EQ,120602,55524,46.04
20,86,APCOTEXIND,EQ,469645,99677,21.22
20,87,APEX,EQ,68157,26192,38.43
20,88,APLAPOLLO,EQ,105969,63185,59.63
20,89,APLLTD,EQ,169466,123191,72.69
20,90,APOLLO,EQ,161421,74561,46.19
20,91,APOLLOHOSP,EQ,1941813,273830,14.10
