Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01062021,1077533423,0001888
Trade Date <01-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,456527,259809,56.91
20,2,21STCENMGM,EQ,3436,3318,96.57
20,3,3IINFOTECH,EQ,28218389,13352209,47.32
20,4,3MINDIA,EQ,2902,1284,44.25
20,5,3PLAND,EQ,13543,9008,66.51
20,6,5PAISA,EQ,24384,11584,47.51
20,7,667GS2050,GS,392,392,100.00
20,8,719GS2060,GS,1,1,100.00
20,9,824GS2033,GS,100,100,100.00
20,10,AAKASH,EQ,49838,18140,36.40
20,11,AARTIDRUGS,EQ,508402,162189,31.90
20,12,AARTIIND,EQ,1503711,367766,24.46
20,13,AARTISURF,EQ,18509,10900,58.89
20,14,AARVI,EQ,61662,43984,71.33
20,15,AAVAS,EQ,140245,107568,76.70
20,16,ABAN,EQ,144286,87673,60.76
20,17,ABB,EQ,717658,157902,22.00
20,18,ABBOTINDIA,EQ,18590,14692,79.03
20,19,ABCAPITAL,EQ,2702652,1098228,40.64
20,20,ABFRL,EQ,3952703,1228778,31.09
20,21,ABFRLPP1,E1,10128,6921,68.34
20,22,ABINFRA,SM,40000,40000,100.00
20,23,ABMINTLTD,EQ,1019,546,53.58
20,24,ABSLBANETF,EQ,480,416,86.67
20,25,ABSLNN50ET,EQ,76,66,86.84
20,26,ABSLRIF6RG,MF,1000,1000,100.00
20,27,ACC,EQ,297295,60122,20.22
20,28,ACCELYA,EQ,43518,12862,29.56
20,29,ACCORD,SM,2000,2000,100.00
20,30,ACCURACY,EQ,9280,5047,54.39
20,31,ACE,EQ,433935,240707,55.47
20,32,ACRYSIL,EQ,571423,199547,34.92
20,33,ADANIENT,EQ,10018645,1308601,13.06
20,34,ADANIGREEN,EQ,664012,357960,53.91
20,35,ADANIPORTS,EQ,17847137,3103167,17.39
20,36,ADANIPOWER,EQ,31744300,10574037,33.31
20,37,ADANITRANS,EQ,1543382,697143,45.17
20,38,ADFFOODS,EQ,56209,21659,38.53
20,39,ADORWELD,EQ,204841,70408,34.37
20,40,ADROITINFO,EQ,5715,5308,92.88
20,41,ADSL,EQ,146289,146288,100.00
20,42,ADVANIHOTR,EQ,20229,11989,59.27
20,43,ADVENZYMES,EQ,689414,267776,38.84
20,44,AEGISCHEM,EQ,647712,272334,42.05
20,45,AFFLE,EQ,62084,27496,44.29
20,46,AGARIND,EQ,25952,16570,63.85
20,47,AGCNET,EQ,2907,2075,71.38
20,48,AGRITECH,EQ,33861,23082,68.17
20,49,AGROPHOS,EQ,174634,64522,36.95
20,50,AHLADA,EQ,18000,10387,57.71
20,51,AHLEAST,EQ,2813,1514,53.82
20,52,AHLUCONT,EQ,8755,5301,60.55
20,53,AHLWEST,EQ,7109,3034,42.68
20,54,AIAENG,EQ,42118,30784,73.09
20,55,AIRAN,EQ,67551,46443,68.75
20,56,AIROLAM,SM,3000,3000,100.00
20,57,AISL,SM,28800,4800,16.67
20,58,AJANTPHARM,EQ,62975,13450,21.36
20,59,AJMERA,EQ,250147,74050,29.60
20,60,AKASH,EQ,49551,35546,71.74
20,61,AKG,EQ,5904,3423,57.98
20,62,AKSHARCHEM,EQ,23484,12593,53.62
20,63,AKZOINDIA,EQ,83682,71847,85.86
20,64,ALANKIT,EQ,204809,129985,63.47
20,65,ALBERTDAVD,EQ,26448,15880,60.04
20,66,ALEMBICLTD,EQ,720811,226994,31.49
20,67,ALICON,EQ,8722,3382,38.78
20,68,ALKALI,EQ,31066,21447,69.04
20,69,ALKEM,EQ,709879,331061,46.64
20,70,ALKYLAMINE,EQ,107780,70286,65.21
20,71,ALLCARGO,EQ,507385,215804,42.53
20,72,ALLSEC,EQ,18151,7814,43.05
20,73,ALMONDZ,EQ,30626,29430,96.09
20,74,ALOKINDS,EQ,8403318,3095593,36.84
20,75,ALPHAGEO,EQ,19271,14333,74.38
