Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02092021,941492450,0001801
Trade Date <02-SEP-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,42021,23702,56.41
20,2,21STCENMGM,EQ,1377,1377,100.00
20,3,3MINDIA,EQ,4121,1721,41.76
20,4,5PAISA,EQ,17141,8304,48.45
20,5,618GS2024,GS,1050,1050,100.00
20,6,63MOONS,EQ,150447,49622,32.98
20,7,664GS2035,GS,91,91,100.00
20,8,667GS2050,GS,9631,9631,100.00
20,9,676GS2061,GS,8544,8544,100.00
20,10,716GS2050,GS,31,30,96.77
20,11,732GS2024,GS,50,50,100.00
20,12,A2ZINFRA,EQ,234052,159421,68.11
20,13,AAKASH,EQ,98322,61670,62.72
20,14,AAREYDRUGS,EQ,35337,25576,72.38
20,15,AARON,EQ,7478,3687,49.30
20,16,AARTIDRUGS,EQ,121442,55223,45.47
20,17,AARTIIND,EQ,4465860,2626277,58.81
20,18,AARTISURF,EQ,9203,4579,49.76
20,19,AARVEEDEN,EQ,18126,14685,81.02
20,20,AARVI,EQ,12374,7641,61.75
20,21,AAVAS,EQ,112531,71909,63.90
20,22,ABAN,EQ,83523,44689,53.51
20,23,ABB,EQ,199503,116378,58.33
20,24,ABBOTINDIA,EQ,19500,11801,60.52
20,25,ABCAPITAL,EQ,1318146,581573,44.12
20,26,ABFRL,EQ,5759274,1661477,28.85
20,27,ABINFRA,SM,4000,4000,100.00
20,28,ABSLBANETF,EQ,541,500,92.42
20,29,ABSLNN50ET,EQ,159,148,93.08
20,30,ACC,EQ,589580,164680,27.93
20,31,ACCELYA,EQ,54758,27227,49.72
20,32,ACCORD,SM,2000,2000,100.00
20,33,ACCURACY,EQ,247371,103011,41.64
20,34,ACE,EQ,1182255,360752,30.51
20,35,ACRYSIL,EQ,47990,34049,70.95
20,36,ADANIENT,EQ,2171898,507973,23.39
20,37,ADANIPORTS,EQ,5788915,1386175,23.95
20,38,ADFFOODS,EQ,26692,17255,64.64
20,39,ADORWELD,EQ,6209,4188,67.45
20,40,ADSL,EQ,240867,127755,53.04
20,41,ADVANIHOTR,EQ,20769,12982,62.51
20,42,ADVENZYMES,EQ,226453,146548,64.71
20,43,AEGISCHEM,EQ,320824,183021,57.05
20,44,AGARIND,EQ,18638,11998,64.37
20,45,AGRITECH,EQ,16367,7521,45.95
20,46,AGROPHOS,EQ,16384,11825,72.17
20,47,AHLADA,EQ,23446,19699,84.02
20,48,AHLEAST,EQ,5170,4158,80.43
20,49,AHLUCONT,EQ,93068,22757,24.45
20,50,AHLWEST,EQ,4284,3579,83.54
20,51,AIAENG,EQ,34127,17869,52.36
20,52,AILIMITED,SM,3000,3000,100.00
20,53,AIROLAM,SM,18000,15000,83.33
20,54,AISL,SM,4800,4800,100.00
20,55,AJANTPHARM,EQ,42132,21060,49.99
20,56,AJOONI,EQ,34820,20631,59.25
20,57,AKASH,EQ,50862,28404,55.85
20,58,AKG,EQ,9140,1514,16.56
20,59,AKSHARCHEM,EQ,43148,18924,43.86
20,60,AKZOINDIA,EQ,12439,7380,59.33
20,61,ALANKIT,EQ,334600,232176,69.39
20,62,ALBERTDAVD,EQ,12908,6805,52.72
20,63,ALEMBICLTD,EQ,7839219,842278,10.74
20,64,ALICON,EQ,11629,8010,68.88
20,65,ALKALI,EQ,17983,11303,62.85
20,66,ALKEM,EQ,137359,34899,25.41
20,67,ALKYLAMINE,EQ,170461,104908,61.54
20,68,ALLCARGO,EQ,2962317,969845,32.74
20,69,ALLSEC,EQ,7394,5128,69.35
20,70,ALMONDZ,EQ,19482,13301,68.27
20,71,ALOKINDS,EQ,4124115,1578017,38.26
20,72,ALPA,EQ,19250,11061,57.46
20,73,ALPHAGEO,EQ,30982,12213,39.42
20,74,AMARAJABAT,EQ,696320,246732,35.43
20,75,AMBANIORG,SM,14000,10000,71.43
20,76,AMBER,EQ,403938,148465,36.75
20,77,AMBICAAGAR,EQ,48195,26131,54.22
20,78,AMBIKCO,EQ,25430,13904,54.68
20,79,AMBUJACEM,EQ,4193528,1396733,33.31
20,80,AMDIND,EQ,8949,7379,82.46
20,81,AMJLAND,EQ,572265,208799,36.49
20,82,AMRUTANJAN,EQ,32952,12859,39.02
20,83,ANDHRAPAP,EQ,12823,5776,45.04
20,84,ANDHRSUGAR,EQ,27669,14089,50.92
20,85,ANDREWYU,EQ,189715,120991,63.78
20,86,ANGELBRKG,EQ,132961,73304,55.13
20,87,ANIKINDS,EQ,19908,15335,77.03
20,88,ANMOL,EQ,15126,6829,45.15
20,89,ANSALAPI,EQ,189879,120322,63.37
20,90,ANSALHSG,EQ,148058,102483,69.22
20,91,ANUP,EQ,15214,7720,50.74
20,92,ANURAS,EQ,119229,69871,58.60
20,93,APARINDS,EQ,90058,39137,43.46
20,94,APCL,EQ,79623,52786,66.29
20,95,APCOTEXIND,EQ,57189,42140,73.69
20,96,APEX,EQ,260144,98312,37.79
20,97,APLAPOLLO,EQ,136450,88040,64.52
20,98,APLLTD,EQ,653911,191485,29.28
20,99,APOLLO,EQ,83140,35221,42.36
20,100,APOLLOHOSP,EQ,900686,268861,29.85
20,101,APOLLOPIPE,EQ,97654,81379,83.33
20,102,APOLLOTYRE,EQ,2940214,910398,30.96
20,103,APOLSINHOT,EQ,1244,567,45.58
20,104,APTECHT,EQ,629652,198611,31.54
20,105,APTUS,EQ,1384495,770939,55.68
20,106,ARCHIDPLY,EQ,15305,12204,79.74
20,107,ARENTERP,EQ,2647,2647,100.00
20,108,ARIES,EQ,45938,21874,47.62
20,109,ARIHANT,EQ,16347,3330,20.37
20,110,ARIHANTCAP,EQ,36065,23795,65.98
20,111,ARIHANTSUP,EQ,97923,41765,42.65
20,112,ARMANFIN,EQ,7020,3996,56.92
20,113,AROGRANITE,EQ,43186,31955,73.99
20,114,ARROWGREEN,EQ,14902,9594,64.38
20,115,ARSHIYA,EQ,46468,21769,46.85
20,116,ARSSINFRA,EQ,14223,11392,80.10
20,117,ARTEMISMED,EQ,3151,1934,61.38
20,118,ARTNIRMAN,SM,6000,6000,100.00
20,119,ARVIND,EQ,1685482,703888,41.76
20,120,ARVINDFASN,EQ,1475397,415655,28.17
20,121,ARVSMART,EQ,217636,128221,58.92
20,122,ASAHIINDIA,EQ,29770,10517,35.33
20,123,ASAHISONG,EQ,21780,12543,57.59
20,124,ASALCBR,EQ,74262,37394,50.35
20,125,ASHIANA,EQ,264287,112044,42.39
20,126,ASHIMASYN,EQ,129734,84917,65.45
20,127,ASHOKA,EQ,1250056,371898,29.75
20,128,ASHOKLEY,EQ,11908571,4973289,41.76
20,129,ASIANHOTNR,EQ,6936,3825,55.15
20,130,ASIANPAINT,EQ,847517,358744,42.33
20,131,ASIANTILES,EQ,115837,68196,58.87
20,132,ASPINWALL,EQ,4223,3588,84.96
20,133,ASTEC,EQ,7430,3714,49.99
20,134,ASTERDM,EQ,7250482,1250284,17.24
20,135,ASTRAL,EQ,466028,342186,73.43
20,136,ASTRAMICRO,EQ,649243,188438,29.02
20,137,ASTRAZEN,EQ,24215,12604,52.05
20,138,ASTRON,EQ,460394,199382,43.31
20,139,ATALREAL,SM,14400,6400,44.44
20,140,ATFL,EQ,8262,2940,35.58
20,141,ATUL,EQ,18031,11063,61.36
20,142,ATULAUTO,EQ,159424,86186,54.06
20,143,AUBANK,EQ,2957488,522896,17.68
20,144,AURDIS,SM,4000,4000,100.00
20,145,AUROPHARMA,EQ,3636943,1667041,45.84
20,146,AUTOAXLES,EQ,22519,10915,48.47
20,147,AUTOIND,EQ,32356,18062,55.82
20,148,AVADHSUGAR,EQ,66757,36999,55.42
20,149,AVANTIFEED,EQ,148058,64205,43.36
20,150,AVROIND,SM,8000,8000,100.00
20,151,AVSL,SM,48000,48000,100.00
20,152,AVTNPL,EQ,177018,88232,49.84
20,153,AWHCL,EQ,207524,85733,41.31
20,154,AXISBANK,EQ,6799617,2598431,38.21
20,155,AXISBNKETF,EQ,1660,1599,96.33
20,156,AXISBPSETF,EQ,16262,15311,94.15
20,157,AXISCADES,EQ,133300,62066,46.56
20,158,AXISGOLD,EQ,117566,65650,55.84
20,159,AXISHCETF,EQ,6996,5281,75.49
20,160,AXISNIFTY,EQ,5287,2951,55.82
20,161,AXISTECETF,EQ,2038,1432,70.26
20,162,AYMSYNTEX,EQ,21363,15256,71.41
20,163,BAFNAPH,EQ,9854,5289,53.67
20,164,BAGFILMS,EQ,689270,515658,74.81
20,165,BAJAJ-AUTO,EQ,474397,276499,58.28
20,166,BAJAJCON,EQ,531221,315063,59.31
20,167,BAJAJELEC,EQ,126109,47910,37.99
20,168,BAJAJFINSV,EQ,276879,74074,26.75
20,169,BAJAJHLDNG,EQ,18049,9519,52.74
20,170,BAJFINANCE,EQ,1183378,434898,36.75
20,171,BALAJITELE,EQ,114137,58375,51.14
20,172,BALAMINES,EQ,111771,59869,53.56
20,173,BALAXI,EQ,2611,1605,61.47
20,174,BALKRISIND,EQ,773514,150485,19.45
20,175,BALMLAWRIE,EQ,217168,114744,52.84
20,176,BALPHARMA,EQ,88594,50272,56.74
20,177,BALRAMCHIN,EQ,843359,401739,47.64
20,178,BANARBEADS,EQ,22381,12563,56.13
20,179,BANARISUG,EQ,2544,1010,39.70
20,180,BANCOINDIA,EQ,591802,243305,41.11
20,181,BANDHANBNK,EQ,3648639,1044348,28.62
20,182,BANKA,EQ,926772,154545,16.68
20,183,BANKBARODA,EQ,23249453,4738902,20.38
20,184,BANKBEES,EQ,416634,195639,46.96
20,185,BANKINDIA,EQ,20950755,11226281,53.58
20,186,BANSWRAS,EQ,2845,1878,66.01
20,187,BARBEQUE,EQ,114300,18533,16.21
20,188,BASF,EQ,220178,72891,33.11
20,189,BASML,EQ,171370,130695,76.26
20,190,BATAINDIA,EQ,530270,166923,31.48
20,191,BAYERCROP,EQ,19816,10378,52.37
20,192,BBL,EQ,17833,6443,36.13
20,193,BBTC,EQ,213473,69392,32.51
20,194,BBTCL,SM,3000,3000,100.00
20,195,BCLIND,EQ,60650,27875,45.96
20,196,BCONCEPTS,SM,24000,0,0.00
20,197,BCP,EQ,159059,106692,67.08
20,198,BDL,EQ,255457,96281,37.69
20,199,BEARDSELL,EQ,11708,4578,39.10
20,200,BECTORFOOD,EQ,113205,63533,56.12
20,201,BEDMUTHA,EQ,8197,1988,24.25
20,202,BEL,EQ,8554863,4330293,50.62
20,203,BEML,EQ,310426,97081,31.27
20,204,BEPL,EQ,385222,164070,42.59
20,205,BERGEPAINT,EQ,556117,198869,35.76
20,206,BESTAGRO,EQ,103530,64463,62.27
20,207,BETA,SM,7200,6400,88.89
20,208,BFINVEST,EQ,121722,34046,27.97
20,209,BFUTILITIE,EQ,215331,76853,35.69
20,210,BGRENERGY,EQ,98161,41801,42.58
20,211,BHAGERIA,EQ,112731,49194,43.64
20,212,BHAGYANGR,EQ,555313,202057,36.39
20,213,BHAGYAPROP,EQ,67899,64017,94.28
20,214,BHANDARI,EQ,279406,241659,86.49
20,215,BHARATFORG,EQ,1481791,665496,44.91
20,216,BHARATGEAR,EQ,78715,54196,68.85
20,217,BHARATRAS,EQ,1254,544,43.38
20,218,BHARTIARTL,EQ,18601857,10042566,53.99
20,219,BHEL,EQ,34975008,6859439,19.61
20,220,BIGBLOC,EQ,10209,8368,81.97
20,221,BIL,EQ,2066,1559,75.46
20,222,BINDALAGRO,EQ,289605,117702,40.64
20,223,BIOCON,EQ,1467915,687853,46.86
20,224,BIOFILCHEM,EQ,18621,9440,50.70
20,225,BIRET,RR,311922,292445,93.76
20,226,BIRLACORPN,EQ,95928,48934,51.01
20,227,BIRLAMONEY,EQ,62798,38548,61.38
20,228,BIRLATYRE,EQ,174007,123772,71.13
20,229,BLBLIMITED,EQ,44239,27482,62.12
20,230,BLISSGVS,EQ,774589,199890,25.81
20,231,BLKASHYAP,EQ,381325,176848,46.38
20,232,BLS,EQ,3350461,784071,23.40
20,233,BLUEDART,EQ,40426,32654,80.77
20,234,BLUESTARCO,EQ,325370,256559,78.85
20,235,BODALCHEM,EQ,443574,140957,31.78
20,236,BOMDYEING,EQ,3010479,598172,19.87
20,237,BOROLTD,EQ,150727,91837,60.93
20,238,BOSCHLTD,EQ,33332,14546,43.64
20,239,BPCL,EQ,4181314,2193288,52.45
20,240,BPL,EQ,95395,95395,100.00
20,241,BRIGADE,EQ,1864216,445346,23.89
20,242,BRIGHT,SM,189000,174000,92.06
20,243,BRITANNIA,EQ,525680,274083,52.14
20,244,BRITANNIA,N2,3656,3646,99.73
20,245,BRITANNIA,N3,454105,453928,99.96
20,246,BRNL,EQ,13256,10641,80.27
20,247,BROOKS,EQ,56824,29431,51.79
20,248,BSE,EQ,328101,130707,39.84
20,249,BSL,EQ,66058,34082,51.59
20,250,BSLGOLDETF,EQ,293,223,76.11
20,251,BSLNIFTY,EQ,473,307,64.90
20,252,BSOFT,EQ,2351622,1506152,64.05
20,253,BURGERKING,EQ,2269142,941094,41.47
20,254,BYKE,EQ,18960,15657,82.58
20,255,CADILAHC,EQ,1669885,475807,28.49
20,256,CAMLINFINE,EQ,592794,212855,35.91
20,257,CAMS,EQ,396225,150660,38.02
20,258,CANBK,EQ,18378252,5690126,30.96
20,259,CANFINHOME,EQ,1327183,387974,29.23
20,260,CANTABIL,EQ,17237,16204,94.01
20,261,CAPACITE,EQ,969916,507231,52.30
20,262,CAPLIPOINT,EQ,238496,92212,38.66
20,263,CAPTRUST,EQ,2426,1673,68.96
20,264,CARBORUNIV,EQ,339719,256728,75.57
20,265,CAREERP,EQ,155872,50809,32.60
20,266,CARERATING,EQ,92423,45674,49.42
20,267,CARTRADE,EQ,161927,75415,46.57
20,268,CASTROLIND,EQ,742819,437516,58.90
20,269,CCL,EQ,679857,234869,34.55
20,270,CEATLTD,EQ,131046,41020,31.30
20,271,CELEBRITY,EQ,63670,46415,72.90
20,272,CENTENKA,EQ,178147,66532,37.35
20,273,CENTEXT,EQ,241493,168917,69.95
20,274,CENTRALBK,EQ,2743874,982100,35.79
20,275,CENTRUM,EQ,333723,179415,53.76
20,276,CENTUM,EQ,1118,675,60.38
20,277,CENTURYPLY,EQ,131025,59816,45.65
20,278,CENTURYTEX,EQ,1447976,305583,21.10
20,279,CERA,EQ,32170,19317,60.05
20,280,CEREBRAINT,EQ,365646,201237,55.04
20,281,CESC,EQ,382610,218935,57.22
