Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12012021,1365899541,0001771
Trade Date <12-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,262240,163107,62.20
20,2,21STCENMGM,EQ,1902,1809,95.11
20,3,3IINFOTECH,EQ,55506983,25936167,46.73
20,4,3MINDIA,EQ,2681,1402,52.29
20,5,3PLAND,EQ,2817,1706,60.56
20,6,5PAISA,EQ,227778,89822,39.43
20,7,618GS2024,GS,9,9,100.00
20,8,757GS2033,GS,1369,1369,100.00
20,9,824GS2027,GS,200,200,100.00
20,10,A2ZINFRA,EQ,2597997,1670082,64.28
20,11,AAKASH,EQ,43755,15614,35.69
20,12,AARON,EQ,10386,6564,63.20
20,13,AARTIDRUGS,EQ,335300,151556,45.20
20,14,AARTIIND,EQ,440596,156949,35.62
20,15,AARTISURF,EQ,9324,6197,66.46
20,16,AARVI,EQ,125357,36563,29.17
20,17,AAVAS,EQ,433025,412616,95.29
20,18,ABB,EQ,162360,114929,70.79
20,19,ABBOTINDIA,EQ,21062,16624,78.93
20,20,ABCAPITAL,EQ,2518994,769828,30.56
20,21,ABFRL,EQ,5215456,2464159,47.25
20,22,ABINFRA,SM,20000,20000,100.00
20,23,ABSLBANETF,EQ,179,88,49.16
20,24,ABSLNN50ET,EQ,62,58,93.55
20,25,ABSLRIF6RG,MF,1000,1000,100.00
20,26,ACC,EQ,1505259,430021,28.57
20,27,ACCELYA,EQ,3325,1704,51.25
20,28,ACCURACY,EQ,37048,36036,97.27
20,29,ACE,EQ,170212,90992,53.46
20,30,ADANIENT,EQ,4878024,524943,10.76
20,31,ADANIGAS,EQ,1166871,885541,75.89
20,32,ADANIGREEN,EQ,1578700,836643,53.00
20,33,ADANIPORTS,EQ,6751375,1853257,27.45
20,34,ADANIPOWER,EQ,13272571,6014475,45.32
20,35,ADANITRANS,EQ,322823,117344,36.35
20,36,ADFFOODS,EQ,19291,10274,53.26
20,37,ADORWELD,EQ,31503,17322,54.99
20,38,ADSL,EQ,149171,88676,59.45
20,39,ADVENZYMES,EQ,139932,69645,49.77
20,40,AEGISCHEM,EQ,324000,173338,53.50
20,41,AFFLE,EQ,40332,26524,65.76
20,42,AGARIND,EQ,639219,207526,32.47
20,43,AGROPHOS,EQ,79888,57250,71.66
20,44,AHLADA,SM,50000,47000,94.00
20,45,AHLEAST,EQ,4658,4042,86.78
20,46,AHLUCONT,EQ,64136,53877,84.00
20,47,AHLWEST,EQ,1356,1041,76.77
20,48,AIAENG,EQ,390610,332353,85.09
20,49,AIRAN,EQ,54521,45875,84.14
20,50,AISL,SM,1200,1200,100.00
20,51,AJANTPHARM,EQ,123354,31462,25.51
20,52,AJMERA,EQ,161443,39867,24.69
20,53,AJOONI,SM,52000,36000,69.23
20,54,AKASH,EQ,18842,17109,90.80
20,55,AKG,SM,38400,6400,16.67
20,56,AKSHARCHEM,EQ,25361,13219,52.12
20,57,AKSHOPTFBR,EQ,427139,285634,66.87
20,58,AKZOINDIA,EQ,6129,3891,63.49
20,59,ALANKIT,EQ,177787,127592,71.77
20,60,ALBERTDAVD,EQ,18599,12464,67.01
20,61,ALEMBICLTD,EQ,320580,154197,48.10
20,62,ALICON,EQ,15534,10406,66.99
20,63,ALKALI,EQ,1083053,260798,24.08
20,64,ALKEM,EQ,258711,158048,61.09
20,65,ALKYLAMINE,EQ,26743,13017,48.67
20,66,ALLCARGO,EQ,159690,95729,59.95
20,67,ALLSEC,EQ,13174,8697,66.02
20,68,ALMONDZ,EQ,13080,9198,70.32
20,69,ALOKINDS,EQ,10534655,5648812,53.62
20,70,AMARAJABAT,EQ,952619,178510,18.74
20,71,AMBER,EQ,141567,60237,42.55
20,72,AMBIKCO,EQ,169668,60924,35.91
20,73,AMBUJACEM,EQ,5997355,1498523,24.99
20,74,AMDIND,EQ,10736,7747,72.16
20,75,AMJLAND,EQ,55194,36391,65.93
20,76,AMJUMBO,SM,40000,40000,100.00
20,77,AMRUTANJAN,EQ,133320,29800,22.35
20,78,ANANTRAJ,EQ,3839954,1913092,49.82
20,79,ANDHRACEMT,EQ,316218,169409,53.57
20,80,ANDHRAPAP,EQ,70430,44971,63.85
20,81,ANDHRSUGAR,EQ,884955,217003,24.52
20,82,ANGELBRKG,EQ,143789,55854,38.84
20,83,ANSALHSG,EQ,132360,85542,64.63
20,84,ANUP,EQ,21682,9900,45.66
20,85,APARINDS,EQ,2052362,312823,15.24
20,86,APCL,EQ,144551,77740,53.78
20,87,APCOTEXIND,EQ,604865,216934,35.86
20,88,APEX,EQ,52256,29547,56.54
20,89,APLAPOLLO,EQ,265300,181459,68.40
20,90,APLLTD,EQ,211626,141688,66.95
20,91,APOLLO,EQ,587310,313816,53.43
20,92,APOLLOHOSP,EQ,500012,121722,24.34
20,93,APOLLOPIPE,EQ,161033,118328,73.48
20,94,APOLLOTYRE,EQ,8795573,1409618,16.03
20,95,APOLSINHOT,EQ,2454,1628,66.34
20,96,APTECHT,EQ,343476,174679,50.86
20,97,ARCHIDPLY,EQ,42269,23155,54.78
20,98,ARCHIES,EQ,72945,59136,81.07
20,99,ARENTERP,EQ,6313,5852,92.70
20,100,ARIES,EQ,99395,51495,51.81
20,101,ARIHANT,EQ,1797,1471,81.86
20,102,ARIHANTSUP,EQ,61808,45459,73.55
20,103,ARMANFIN,EQ,11807,6557,55.53
20,104,AROGRANITE,EQ,207225,85259,41.14
20,105,ARROWGREEN,EQ,14281,6028,42.21
20,106,ARSHIYA,EQ,23926,23926,100.00
20,107,ARSSINFRA,EQ,61535,44402,72.16
20,108,ARVIND,EQ,3096500,1314330,42.45
20,109,ARVINDFASN,EQ,416765,177459,42.58
20,110,ARVSMART,EQ,340605,115533,33.92
20,111,ASAHIINDIA,EQ,57442,27182,47.32
20,112,ASAHISONG,EQ,26161,17428,66.62
20,113,ASAL,EQ,7276,6503,89.38
20,114,ASALCBR,EQ,41807,20115,48.11
20,115,ASHAPURMIN,EQ,136541,99474,72.85
20,116,ASHIANA,EQ,60758,32980,54.28
20,117,ASHOKA,EQ,1038894,535706,51.57
20,118,ASHOKLEY,EQ,83619037,18990953,22.71
20,119,ASIANHOTNR,EQ,6774,4032,59.52
20,120,ASIANPAINT,EQ,6674890,4750700,71.17
20,121,ASIANTILES,EQ,270316,128096,47.39
20,122,ASLIND,SM,348000,348000,100.00
20,123,ASPINWALL,EQ,2199,1766,80.31
20,124,ASTEC,EQ,57777,39995,69.22
20,125,ASTERDM,EQ,112782,63443,56.25
20,126,ASTRAL,EQ,804525,167315,20.80
20,127,ASTRAMICRO,EQ,277234,174429,62.92
20,128,ASTRAZEN,EQ,45588,16183,35.50
20,129,ASTRON,EQ,32009,20107,62.82
20,130,ATFL,EQ,20854,10522,50.46
20,131,ATLANTA,EQ,41896,30530,72.87
20,132,ATUL,EQ,25782,16167,62.71
20,133,ATULAUTO,EQ,631469,246905,39.10
20,134,AUBANK,EQ,472697,314645,66.56
20,135,AURIONPRO,EQ,17779,10985,61.79
20,136,AUROPHARMA,EQ,2219387,580281,26.15
20,137,AUSOMENT,EQ,8019,4790,59.73
20,138,AUTOAXLES,EQ,26284,8931,33.98
20,139,AUTOIND,EQ,43401,31321,72.17
20,140,AUTOLITIND,EQ,460999,176486,38.28
20,141,AVADHSUGAR,EQ,83893,30222,36.02
20,142,AVANTIFEED,EQ,228484,106957,46.81
20,143,AVG,SM,1200,1200,100.00
20,144,AVROIND,SM,8000,6000,75.00
20,145,AVSL,SM,3000,3000,100.00
20,146,AVTNPL,EQ,155666,95032,61.05
20,147,AWHCL,EQ,574388,234537,40.83
20,148,AXISBANK,EQ,13301893,3735145,28.08
20,149,AXISBNKETF,EQ,978,652,66.67
20,150,AXISCADES,EQ,66284,34715,52.37
20,151,AXISGOLD,EQ,136501,116445,85.31
20,152,AXISNIFTY,EQ,5276,2987,56.61
20,153,BAJAJ-AUTO,EQ,863270,191246,22.15
20,154,BAJAJCON,EQ,323043,142699,44.17
20,155,BAJAJELEC,EQ,502627,76785,15.28
20,156,BAJAJFINSV,EQ,577045,126917,21.99
20,157,BAJAJHIND,EQ,3896955,2029334,52.07
20,158,BAJAJHLDNG,EQ,121286,32352,26.67
20,159,BAJFINANCE,EQ,3335908,442261,13.26
20,160,BALAJITELE,EQ,180036,70522,39.17
20,161,BALAMINES,EQ,453045,83776,18.49
20,162,BALAXI,EQ,4242,3930,92.64
20,163,BALKRISIND,EQ,628718,204097,32.46
20,164,BALMLAWRIE,EQ,1033298,290805,28.14
20,165,BALRAMCHIN,EQ,3224679,1874032,58.12
20,166,BANARBEADS,EQ,18801,11811,62.82
20,167,BANARISUG,EQ,1281,889,69.40
20,168,BANCOINDIA,EQ,137904,73124,53.03
20,169,BANDHANBNK,EQ,20267358,9276076,45.77
20,170,BANG,EQ,5954,4202,70.57
20,171,BANKA,EQ,22861,16883,73.85
20,172,BANKBARODA,EQ,81300070,20053647,24.67
20,173,BANKBEES,EQ,678102,272305,40.16
20,174,BANKINDIA,EQ,14786188,4301016,29.09
20,175,BANSWRAS,EQ,37196,18842,50.66
20,176,BASF,EQ,41529,17820,42.91
20,177,BATAINDIA,EQ,789123,197492,25.03
20,178,BAYERCROP,EQ,15317,8997,58.74
20,179,BBL,EQ,9256,4541,49.06
20,180,BBTC,EQ,204202,68750,33.67
20,181,BBTCL,SM,66000,54000,81.82
20,182,BCG,EQ,5695357,3502022,61.49
20,183,BCONCEPTS,SM,24000,18000,75.00
20,184,BDL,EQ,273100,168963,61.87
20,185,BEARDSELL,EQ,17871,12310,68.88
20,186,BECTORFOOD,EQ,1304843,471682,36.15
20,187,BEDMUTHA,EQ,45848,22875,49.89
20,188,BEL,EQ,10869411,2996026,27.56
20,189,BEML,EQ,577650,148187,25.65
20,190,BEPL,EQ,1435827,647734,45.11
